_dedupe_key,_endpoint,_member,_query_label,_collected_at,_comment_id,_video_id,_channel_id,comment_published_at,comment_author,comment_like_count,comment_text,_source_file,_parent_comment_id,comment_author_channel_id
commentThreads.list|UgyTONCKqjODNxc83Z94AaABAg|UCViR3aeehZPMnx9w49DhJPw|2gRuaywnqSc||UgyTONCKqjODNxc83Z94AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:08:43.270577+00:00,UgyTONCKqjODNxc83Z94AaABAg,2gRuaywnqSc,UCViR3aeehZPMnx9w49DhJPw,2025-11-15T00:31:21Z,@carriehorner8027,21.0,"1. Didn’t empty pore contents completely, 2. Couldn’t she poke more than one pore at a time when they’re close to each other?  3. Please clean off the face better, leaving little pimple pods is gross.",youtube_comments_raw_member234.csv,,
commentThreads.list|UgyBEYhRZ381ahx-UA14AaABAg|UCViR3aeehZPMnx9w49DhJPw|2gRuaywnqSc||UgyBEYhRZ381ahx-UA14AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:08:43.270577+00:00,UgyBEYhRZ381ahx-UA14AaABAg,2gRuaywnqSc,UCViR3aeehZPMnx9w49DhJPw,2021-02-03T04:59:46Z,@SrIngs71,687.0,"In all my years of watching pimple popping videos, that may be the greatest run of lip zits ever.",youtube_comments_raw_member234.csv,,
commentThreads.list|UgyTq2tFCqly0PN7AEt4AaABAg|UCViR3aeehZPMnx9w49DhJPw|2gRuaywnqSc||UgyTq2tFCqly0PN7AEt4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:08:43.270577+00:00,UgyTq2tFCqly0PN7AEt4AaABAg,2gRuaywnqSc,UCViR3aeehZPMnx9w49DhJPw,2021-02-23T01:49:38Z,@vodnurse5702,412.0,"1.  These are my favorite kinds of blackheads.
2. How sad is it that I have a favorite kind of blackhead.",youtube_comments_raw_member234.csv,,
commentThreads.list|UgzKdri1XCUKYZuAgwV4AaABAg|UCViR3aeehZPMnx9w49DhJPw|2gRuaywnqSc||UgzKdri1XCUKYZuAgwV4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:08:43.270577+00:00,UgzKdri1XCUKYZuAgwV4AaABAg,2gRuaywnqSc,UCViR3aeehZPMnx9w49DhJPw,2021-02-18T11:28:41Z,@mikerlineetienne241,281.0,This is my third time watching this.. who esle can relate,youtube_comments_raw_member234.csv,,
commentThreads.list|Ugz76nx-ZpJC3GNHYDZ4AaABAg|UCViR3aeehZPMnx9w49DhJPw|2gRuaywnqSc||Ugz76nx-ZpJC3GNHYDZ4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:08:43.270577+00:00,Ugz76nx-ZpJC3GNHYDZ4AaABAg,2gRuaywnqSc,UCViR3aeehZPMnx9w49DhJPw,2024-02-15T15:41:34Z,@СветланаДанилова-у2ц,0.0,Девки с такими губами целоваться точно не будут!😂😂😂😂😂😂😂,youtube_comments_raw_member234.csv,,
commentThreads.list|UgwjyeQLUQbdRvXPE6F4AaABAg|UCViR3aeehZPMnx9w49DhJPw|2gRuaywnqSc||UgwjyeQLUQbdRvXPE6F4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:08:43.270577+00:00,UgwjyeQLUQbdRvXPE6F4AaABAg,2gRuaywnqSc,UCViR3aeehZPMnx9w49DhJPw,2021-02-14T02:07:27Z,@jasonprintz3909,180.0,Lip blackheads are some of my favorites for sure but sometimes they're hard to watch cuz them suckers hurt like hell,youtube_comments_raw_member234.csv,,
commentThreads.list|Ugz5-YZM0KwfEvVe5_14AaABAg|UCViR3aeehZPMnx9w49DhJPw|2gRuaywnqSc||Ugz5-YZM0KwfEvVe5_14AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:08:43.270577+00:00,Ugz5-YZM0KwfEvVe5_14AaABAg,2gRuaywnqSc,UCViR3aeehZPMnx9w49DhJPw,2021-02-02T22:07:39Z,@ladyvetc.r.8320,444.0,"OMG!!!!!!!!!!!!!!!!!!!!!!!!
THE BEST LIP AND CHIN BLACKHEAD EXTRACTIONS I HAVE EVER SEEN.
IS THERE A PART 2?
👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏",youtube_comments_raw_member234.csv,,
commentThreads.list|UgxSpHqSlK45OSleCOJ4AaABAg|UCViR3aeehZPMnx9w49DhJPw|2gRuaywnqSc||UgxSpHqSlK45OSleCOJ4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:08:43.270577+00:00,UgxSpHqSlK45OSleCOJ4AaABAg,2gRuaywnqSc,UCViR3aeehZPMnx9w49DhJPw,2021-02-21T22:16:06Z,@Binga7686,217.0,How many times have you found yourself unable to sleep then  sneaked under the covers to watch this without disturbing your partner?,youtube_comments_raw_member234.csv,,
commentThreads.list|Ugz7N2G85CdeG0oRspR4AaABAg|UCViR3aeehZPMnx9w49DhJPw|2gRuaywnqSc||Ugz7N2G85CdeG0oRspR4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:08:43.270577+00:00,Ugz7N2G85CdeG0oRspR4AaABAg,2gRuaywnqSc,UCViR3aeehZPMnx9w49DhJPw,2024-02-26T05:34:57Z,@InaVeltman,19.0,"JUST CLEAN THE STUFF AWAY AS FAR AS YOU GO, some on the face and hanging from the nostril, does not look good.!!",youtube_comments_raw_member234.csv,,
commentThreads.list|UgzelKlaFHMZaFlwZdd4AaABAg|UCViR3aeehZPMnx9w49DhJPw|2gRuaywnqSc||UgzelKlaFHMZaFlwZdd4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:08:43.270577+00:00,UgzelKlaFHMZaFlwZdd4AaABAg,2gRuaywnqSc,UCViR3aeehZPMnx9w49DhJPw,2021-03-16T02:07:47Z,@veradavis4682,39.0,A big shout out to the camera person. You WERE stop on on the close ups.,youtube_comments_raw_member234.csv,,
commentThreads.list|UgxpLhhvV4Yz4jCtD-B4AaABAg|UCViR3aeehZPMnx9w49DhJPw|2gRuaywnqSc||UgxpLhhvV4Yz4jCtD-B4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:08:43.270577+00:00,UgxpLhhvV4Yz4jCtD-B4AaABAg,2gRuaywnqSc,UCViR3aeehZPMnx9w49DhJPw,2021-02-02T21:54:55Z,@Ohiogirl419,141.0,Holy mackerel that was an EPIC lip show. I Know this fella looks 💯 better now.,youtube_comments_raw_member234.csv,,
commentThreads.list|UgxGKihGHMpJRoMz1TZ4AaABAg|UCViR3aeehZPMnx9w49DhJPw|2gRuaywnqSc||UgxGKihGHMpJRoMz1TZ4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:08:43.270577+00:00,UgxGKihGHMpJRoMz1TZ4AaABAg,2gRuaywnqSc,UCViR3aeehZPMnx9w49DhJPw,2021-02-09T02:05:54Z,@jeswick1483,85.0,How do people not squeeze their own blackheads? I’d be all over that!,youtube_comments_raw_member234.csv,,
commentThreads.list|Ugx9iRQrfhcRq3dyqwh4AaABAg|UCViR3aeehZPMnx9w49DhJPw|2gRuaywnqSc||Ugx9iRQrfhcRq3dyqwh4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:08:43.270577+00:00,Ugx9iRQrfhcRq3dyqwh4AaABAg,2gRuaywnqSc,UCViR3aeehZPMnx9w49DhJPw,2021-02-23T16:49:58Z,@roseluca8352,54.0,I would have already squeeze by myself if I had these on my face!!,youtube_comments_raw_member234.csv,,
commentThreads.list|Ugx1Eaq3DdgO-i8Xnet4AaABAg|UCViR3aeehZPMnx9w49DhJPw|2gRuaywnqSc||Ugx1Eaq3DdgO-i8Xnet4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:08:43.270577+00:00,Ugx1Eaq3DdgO-i8Xnet4AaABAg,2gRuaywnqSc,UCViR3aeehZPMnx9w49DhJPw,2021-02-03T15:16:10Z,@jessicaeaton3183,186.0,These blackheads were awesome but the lips and around the mouth were EPIC! I will never understand how they let it get so bad and resist popping these themselves. I wish when they are so close together they would poke and squeeze more than one at a time,youtube_comments_raw_member234.csv,,
commentThreads.list|Ugz6pkq4OdxFhpqbAi54AaABAg|UCViR3aeehZPMnx9w49DhJPw|2gRuaywnqSc||Ugz6pkq4OdxFhpqbAi54AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:08:43.270577+00:00,Ugz6pkq4OdxFhpqbAi54AaABAg,2gRuaywnqSc,UCViR3aeehZPMnx9w49DhJPw,2021-02-09T02:29:41Z,@TFWS6,115.0,"This is how it starts. First blackheads, then the next thing you know you’re watching bot fly larvae removal.",youtube_comments_raw_member234.csv,,
commentThreads.list|UgzrJSCUMizj28avsAN4AaABAg|UCViR3aeehZPMnx9w49DhJPw|2gRuaywnqSc||UgzrJSCUMizj28avsAN4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:08:43.270577+00:00,UgzrJSCUMizj28avsAN4AaABAg,2gRuaywnqSc,UCViR3aeehZPMnx9w49DhJPw,2023-01-18T22:30:43Z,@danielaaguilera8524,1.0,Trabaja mal tiene que poner los barritos en algo no entregarlos por toda la cara🥲,youtube_comments_raw_member234.csv,,
commentThreads.list|UgzrGSmJ-soaXKPqz5F4AaABAg|UCViR3aeehZPMnx9w49DhJPw|2gRuaywnqSc||UgzrGSmJ-soaXKPqz5F4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:08:43.270577+00:00,UgzrGSmJ-soaXKPqz5F4AaABAg,2gRuaywnqSc,UCViR3aeehZPMnx9w49DhJPw,2021-02-02T21:22:27Z,@ldnnea982,191.0,One of the best lip popping !,youtube_comments_raw_member234.csv,,
commentThreads.list|UgydVKVHpzl2CNOXdFN4AaABAg|UCSqbmBSDm3Xlh7LeTRTUjjQ|AF8Zp71dmZs||UgydVKVHpzl2CNOXdFN4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:08:46.906556+00:00,UgydVKVHpzl2CNOXdFN4AaABAg,AF8Zp71dmZs,UCSqbmBSDm3Xlh7LeTRTUjjQ,2023-10-05T23:23:25Z,@MadAboutSkin,1470.0,Original video from Sac Dep Spa please check out their socials x,youtube_comments_raw_member234.csv,,
commentThreads.list|UgyjRBj_Or5oSUohL6N4AaABAg|UCSqbmBSDm3Xlh7LeTRTUjjQ|AF8Zp71dmZs||UgyjRBj_Or5oSUohL6N4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:08:46.906556+00:00,UgyjRBj_Or5oSUohL6N4AaABAg,AF8Zp71dmZs,UCSqbmBSDm3Xlh7LeTRTUjjQ,2024-04-26T04:54:49Z,@Lalaa11aa1,3167.0,idk why is so disgustingly satisfying,youtube_comments_raw_member234.csv,,
commentThreads.list|UgzKJNgSUuj2sDlbX8p4AaABAg|UCSqbmBSDm3Xlh7LeTRTUjjQ|AF8Zp71dmZs||UgzKJNgSUuj2sDlbX8p4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:08:46.906556+00:00,UgzKJNgSUuj2sDlbX8p4AaABAg,AF8Zp71dmZs,UCSqbmBSDm3Xlh7LeTRTUjjQ,2023-08-16T01:23:36Z,@ericknguyen4123,10953.0,Every single squeeze is so satisfying 😂,youtube_comments_raw_member234.csv,,
commentThreads.list|Ugy8FWvlnB9zq-pT6UB4AaABAg|UCSqbmBSDm3Xlh7LeTRTUjjQ|AF8Zp71dmZs||Ugy8FWvlnB9zq-pT6UB4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:08:46.906556+00:00,Ugy8FWvlnB9zq-pT6UB4AaABAg,AF8Zp71dmZs,UCSqbmBSDm3Xlh7LeTRTUjjQ,2024-04-07T03:34:42Z,@jazxmnee,520.0,THOSE WERE HUGE but so satisfying!,youtube_comments_raw_member234.csv,,
commentThreads.list|Ugw65lCfAFG8fUkVyI54AaABAg|UCSqbmBSDm3Xlh7LeTRTUjjQ|AF8Zp71dmZs||Ugw65lCfAFG8fUkVyI54AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:08:46.906556+00:00,Ugw65lCfAFG8fUkVyI54AaABAg,AF8Zp71dmZs,UCSqbmBSDm3Xlh7LeTRTUjjQ,2023-09-18T05:06:16Z,@girliegrandm,409.0,"I mute his voice, so I can enjoy this video over and over again.",youtube_comments_raw_member234.csv,,
commentThreads.list|UgyH4Yd996YiixGoDch4AaABAg|UCSqbmBSDm3Xlh7LeTRTUjjQ|AF8Zp71dmZs||UgyH4Yd996YiixGoDch4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:08:46.906556+00:00,UgyH4Yd996YiixGoDch4AaABAg,AF8Zp71dmZs,UCSqbmBSDm3Xlh7LeTRTUjjQ,2023-09-30T19:07:35Z,@Celestial-Bleu,1165.0,"When I was a teenager. (Back in the 70's & 80's). I had them so bad across my cheeks. 
My parents would tease me, put me down, blame me for my ""ugliness"". How many times
I heard how cute my face was, and how pretty I'd be with those green eyes and long blonde hair and pretty little figure. If I didn't have all those zits all over my face.
Imagine being in a group of people, having a conversation about rock music or college. Always someone randomly blurts out ""zit advice"". Then all heads and eyes turn to you. Eyes studying your face for every imperfection. This actually went on for two decades. To this day (I no longer have acne etc) I still have issues with looking people in the face. Putting my head down. I always wore long bangs and long hair to cover my face as much as possible. I never wore makeup due to some of the most obnoxious comments made. Especially back then when a lot of falsities about acne etc. Were considered facts. Like you must be dirty. You don't wash your face. You did something wrong. Especially being at those teen early twenties years. It's a lot of guilt to carry. 
Even my sister would say things when a boy would say I was pretty, built or a natural blonde, etc. She'd say, but she's got a zit face up close. Then I was allergic to Salicylic acid. I tried so many treatments over the years. Unfortunately for me the only thing that worked getting rid of those bastards was menopause.",youtube_comments_raw_member234.csv,,
commentThreads.list|UgwGaexex2_vylEc7lh4AaABAg|UCSqbmBSDm3Xlh7LeTRTUjjQ|AF8Zp71dmZs||UgwGaexex2_vylEc7lh4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:08:46.906556+00:00,UgwGaexex2_vylEc7lh4AaABAg,AF8Zp71dmZs,UCSqbmBSDm3Xlh7LeTRTUjjQ,2024-03-15T03:17:08Z,@elyzak333,2.0,But where’s the full length video?,youtube_comments_raw_member234.csv,,
commentThreads.list|Ugx5S2OSuus-tA9NI1t4AaABAg|UCSqbmBSDm3Xlh7LeTRTUjjQ|AF8Zp71dmZs||Ugx5S2OSuus-tA9NI1t4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:08:46.906556+00:00,Ugx5S2OSuus-tA9NI1t4AaABAg,AF8Zp71dmZs,UCSqbmBSDm3Xlh7LeTRTUjjQ,2023-08-17T17:01:31Z,@janm9309,114.0,"Best one, I can’t stop watching it!!!",youtube_comments_raw_member234.csv,,
commentThreads.list|Ugzg93tRH0vB7hih6Xd4AaABAg|UCSqbmBSDm3Xlh7LeTRTUjjQ|AF8Zp71dmZs||Ugzg93tRH0vB7hih6Xd4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:08:46.906556+00:00,Ugzg93tRH0vB7hih6Xd4AaABAg,AF8Zp71dmZs,UCSqbmBSDm3Xlh7LeTRTUjjQ,2023-08-21T23:02:39Z,@juliemeaton4502,287.0,I love these videos!!! My family and friends think I’m weird!!! 😂,youtube_comments_raw_member234.csv,,
commentThreads.list|UgyI6ar1wwQRTW56OrV4AaABAg|UCSqbmBSDm3Xlh7LeTRTUjjQ|AF8Zp71dmZs||UgyI6ar1wwQRTW56OrV4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:08:46.906556+00:00,UgyI6ar1wwQRTW56OrV4AaABAg,AF8Zp71dmZs,UCSqbmBSDm3Xlh7LeTRTUjjQ,2024-04-21T09:28:23Z,@DivineG-doll,2.0,I only realized when this dude was yapping at the end of the video,youtube_comments_raw_member234.csv,,
commentThreads.list|Ugy28J9t7p_Eg8HKMi54AaABAg|UCSqbmBSDm3Xlh7LeTRTUjjQ|AF8Zp71dmZs||Ugy28J9t7p_Eg8HKMi54AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:08:46.906556+00:00,Ugy28J9t7p_Eg8HKMi54AaABAg,AF8Zp71dmZs,UCSqbmBSDm3Xlh7LeTRTUjjQ,2023-08-29T14:34:24Z,@tinazipperer5708,28.0,"Also, this would be great on your  entire showing of this video in particular!  (Detailing)",youtube_comments_raw_member234.csv,,
commentThreads.list|Ugx0ztViLhFXARzJttp4AaABAg|UCSqbmBSDm3Xlh7LeTRTUjjQ|AF8Zp71dmZs||Ugx0ztViLhFXARzJttp4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:08:46.906556+00:00,Ugx0ztViLhFXARzJttp4AaABAg,AF8Zp71dmZs,UCSqbmBSDm3Xlh7LeTRTUjjQ,2023-10-23T04:05:28Z,@melissabernett9970,781.0,"For the love of God, don't just randomly start using salicylic acid and/or retinol everyday! Both can be very irritating alone and especially together. Salicylic acid is oil soluble and very effective at treating blackheads. Start using it only once or twice a week and gradually increase if there are no signs of irritation (it can take days for the effects to irritate skin). Once you get on a good regimen with the SA then you can add retinol. Same rules apply,  once or twice a week then gradually increase. The difference with retinol, though, is that it causes photosensitivity and should only be used at nighttime, and you should wear spf all day every day. There is also a natural alternative to retinol that is as effective, if not more, called bakuchiol (ba•koo•chee•ul) that is much less irritating and does not cause photosensitivity and therefore can be used during the day.",youtube_comments_raw_member234.csv,,
commentThreads.list|Ugw5AkNMtFm2Hqb2RZh4AaABAg|UCSqbmBSDm3Xlh7LeTRTUjjQ|AF8Zp71dmZs||Ugw5AkNMtFm2Hqb2RZh4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:08:46.906556+00:00,Ugw5AkNMtFm2Hqb2RZh4AaABAg,AF8Zp71dmZs,UCSqbmBSDm3Xlh7LeTRTUjjQ,2025-09-10T00:40:14Z,@alisade127,0.0,I just wish this was a longer video.,youtube_comments_raw_member234.csv,,
commentThreads.list|UgyiwivnOsXechXuaOZ4AaABAg|UCSqbmBSDm3Xlh7LeTRTUjjQ|AF8Zp71dmZs||UgyiwivnOsXechXuaOZ4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:08:46.906556+00:00,UgyiwivnOsXechXuaOZ4AaABAg,AF8Zp71dmZs,UCSqbmBSDm3Xlh7LeTRTUjjQ,2023-10-09T03:40:09Z,@savanahmcpike5327,95.0,Nooo salicylic acid 1-2 times a week. It is an exfoliant in nature and if you use everyday it could cause more damage and breakouts.,youtube_comments_raw_member234.csv,,
commentThreads.list|UgziyQ_pNlQhXr9GhDh4AaABAg|UCSqbmBSDm3Xlh7LeTRTUjjQ|AF8Zp71dmZs||UgziyQ_pNlQhXr9GhDh4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:08:46.906556+00:00,UgziyQ_pNlQhXr9GhDh4AaABAg,AF8Zp71dmZs,UCSqbmBSDm3Xlh7LeTRTUjjQ,2024-06-06T02:36:37Z,@erindiazmclaughlin,27.0,Love it!!! Such a perfect blackhead removal short.,youtube_comments_raw_member234.csv,,
commentThreads.list|Ugwha1_CWb7hWrDi0Uh4AaABAg|UCSqbmBSDm3Xlh7LeTRTUjjQ|AF8Zp71dmZs||Ugwha1_CWb7hWrDi0Uh4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:08:46.906556+00:00,Ugwha1_CWb7hWrDi0Uh4AaABAg,AF8Zp71dmZs,UCSqbmBSDm3Xlh7LeTRTUjjQ,2023-08-30T00:44:05Z,@marthaclark9160,14.0,Good little extractions that are marvelous to watch!!  Would LOVR to see the entire video!!,youtube_comments_raw_member234.csv,,
commentThreads.list|UgzJjXYlGnyJjMWIK4J4AaABAg|UCSqbmBSDm3Xlh7LeTRTUjjQ|AF8Zp71dmZs||UgzJjXYlGnyJjMWIK4J4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:08:46.906556+00:00,UgzJjXYlGnyJjMWIK4J4AaABAg,AF8Zp71dmZs,UCSqbmBSDm3Xlh7LeTRTUjjQ,2023-08-24T09:49:14Z,@yvonnesimpson4584,46.0,Great to see the pores getting fully emptied,youtube_comments_raw_member234.csv,,
commentThreads.list|Ugx2bmx24IgNXjWcLuR4AaABAg|UCSqbmBSDm3Xlh7LeTRTUjjQ|AF8Zp71dmZs||Ugx2bmx24IgNXjWcLuR4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:08:46.906556+00:00,Ugx2bmx24IgNXjWcLuR4AaABAg,AF8Zp71dmZs,UCSqbmBSDm3Xlh7LeTRTUjjQ,2024-08-20T14:59:09Z,@heathengypsy,1.0,Who are these people that such massive pores?,youtube_comments_raw_member234.csv,,
commentThreads.list|UgxZtA8vFKMkN08U_FB4AaABAg|UCSqbmBSDm3Xlh7LeTRTUjjQ|AF8Zp71dmZs||UgxZtA8vFKMkN08U_FB4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:08:46.906556+00:00,UgxZtA8vFKMkN08U_FB4AaABAg,AF8Zp71dmZs,UCSqbmBSDm3Xlh7LeTRTUjjQ,2023-09-04T21:45:45Z,@hryvnct,47.0,I've just done the most cursed self surgery on every spot I've ever gotten and my skin is clear 💀💀,youtube_comments_raw_member234.csv,,
commentThreads.list|UgwLG_wj3P6kkler4_14AaABAg|UCSqbmBSDm3Xlh7LeTRTUjjQ|AF8Zp71dmZs||UgwLG_wj3P6kkler4_14AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:08:46.906556+00:00,UgwLG_wj3P6kkler4_14AaABAg,AF8Zp71dmZs,UCSqbmBSDm3Xlh7LeTRTUjjQ,2023-08-15T20:46:14Z,@rosanntaylor5100,53.0,Ooooo why am I loving this 😂 my new guilty pleasure 💜. As a person who still has a few it's making me want to see a dermatologist 💜. Happy Tuesday sweetie 😘 lots of love to everyone xx,youtube_comments_raw_member234.csv,,
